chap_num,para_num,sent_num,token_num,token_str
6,2,6,9,in
6,2,6,10,that
6,2,6,11,direction
6,2,7,0,under
6,2,7,1,another
6,2,7,2,name
6,2,7,3,and
6,2,7,4,in
6,2,7,5,another
6,2,7,6,course
6,2,7,7,it
6,2,7,8,branched
6,2,7,9,out
6,2,7,10,again
6,2,7,11,between
6,2,7,12,two
6,2,7,13,of
6,2,7,14,the
6,2,7,15,steepest
6,2,7,16,of
6,2,7,17,them
6,3,0,0,With
6,3,0,1,the
6,3,0,2,size
6,3,0,3,and
6,3,0,4,furniture
6,3,0,5,of
6,3,0,6,the
6,3,0,7,house
6,3,0,8,Mrs
6,3,1,0,Dashwood
6,3,1,1,was
6,3,1,2,upon
6,3,1,3,the
6,3,1,4,whole
6,3,1,5,well
6,3,1,6,satisfied
6,3,2,0,for
6,3,2,1,though
6,3,2,2,her
6,3,2,3,former
6,3,2,4,style
6,3,2,5,of
6,3,2,6,life
6,3,2,7,rendered
6,3,2,8,many
6,3,2,9,additions
6,3,2,10,to
6,3,2,11,the
6,3,2,12,latter
6,3,2,13,indispensable
6,3,2,14,yet
6,3,2,15,to
6,3,2,16,add
6,3,2,17,and
6,3,2,18,improve
6,3,2,19,was
6,3,2,20,a
6,3,2,21,delight
6,3,2,22,to
6,3,2,23,her
6,3,3,0,and
6,3,3,1,she
6,3,3,2,had
6,3,3,3,at
6,3,3,4,this
6,3,3,5,time
6,3,3,6,ready
6,3,3,7,money
6,3,3,8,enough
6,3,3,9,to
6,3,3,10,supply
6,3,3,11,all
6,3,3,12,that
6,3,3,13,was
6,3,3,14,wanted
6,3,3,15,of
6,3,3,16,greater
6,3,3,17,elegance
6,3,3,18,to
6,3,3,19,the
6,3,3,20,apartments
6,3,4,0,"""As"
6,3,4,1,for
6,3,4,2,the
6,3,4,3,house
6,3,4,4,itself
6,3,4,5,to
6,3,4,6,be
6,3,4,7,sure
6,3,4,8,""""
6,3,4,9,said
6,3,4,10,she
6,3,4,11,"""it"
6,3,4,12,is
6,3,4,13,too
6,3,4,14,small
6,3,4,15,for
6,3,4,16,our
6,3,4,17,family
6,3,4,18,but
6,3,4,19,we
6,3,4,20,will
6,3,4,21,make
6,3,4,22,ourselves
6,3,4,23,tolerably
6,3,4,24,comfortable
6,3,4,25,for
6,3,4,26,the
6,3,4,27,present
6,3,4,28,as
6,3,4,29,it
6,3,4,30,is
6,3,4,31,too
6,3,4,32,late
6,3,4,33,in
6,3,4,34,the
6,3,4,35,year
6,3,4,36,for
6,3,4,37,improvements
6,3,5,0,Perhaps
6,3,5,1,in
6,3,5,2,the
6,3,5,3,spring
6,3,5,4,if
6,3,5,5,I
6,3,5,6,have
6,3,5,7,plenty
6,3,5,8,of
6,3,5,9,money
6,3,5,10,as
6,3,5,11,I
6,3,5,12,dare
6,3,5,13,say
6,3,5,14,I
6,3,5,15,shall
6,3,5,16,we
6,3,5,17,may
6,3,5,18,think
6,3,5,19,about
6,3,5,20,building
6,3,6,0,These
6,3,6,1,parlors
6,3,6,2,are
6,3,6,3,both
6,3,6,4,too
6,3,6,5,small
6,3,6,6,for
6,3,6,7,such
6,3,6,8,parties
6,3,6,9,of
6,3,6,10,our
6,3,6,11,friends
6,3,6,12,as
6,3,6,13,I
6,3,6,14,hope
6,3,6,15,to
6,3,6,16,see
6,3,6,17,often
6,3,6,18,collected
6,3,6,19,here
6,3,7,0,and
6,3,7,1,I
6,3,7,2,have
6,3,7,3,some
6,3,7,4,thoughts
6,3,7,5,of
6,3,7,6,throwing
6,3,7,7,the
6,3,7,8,passage
6,3,7,9,into
6,3,7,10,one
6,3,7,11,of
6,3,7,12,them
6,3,7,13,with
6,3,7,14,perhaps
6,3,7,15,a
6,3,7,16,part
6,3,7,17,of
6,3,7,18,the
6,3,7,19,other
6,3,7,20,and
6,3,7,21,so
6,3,7,22,leave
6,3,7,23,the
6,3,7,24,remainder
6,3,7,25,of
6,3,7,26,that
6,3,7,27,other
6,3,7,28,for
6,3,7,29,an
6,3,7,30,entrance
6,3,8,0,this
6,3,8,1,with
6,3,8,2,a
6,3,8,3,new
6,3,8,4,drawing
6,3,8,5,room
6,3,8,6,which
6,3,8,7,may
6,3,8,8,be
6,3,8,9,easily
6,3,8,10,added
6,3,8,11,and
6,3,8,12,a
6,3,8,13,bed
6,3,8,14,chamber
6,3,8,15,and
6,3,8,16,garret
6,3,8,17,above
6,3,8,18,will
6,3,8,19,make
6,3,8,20,it
6,3,8,21,a
6,3,8,22,very
6,3,8,23,snug
6,3,8,24,little
6,3,8,25,cottage
6,3,9,0,I
6,3,9,1,could
6,3,9,2,wish
6,3,9,3,the
6,3,9,4,stairs
6,3,9,5,were
6,3,9,6,handsome
6,3,10,0,But
6,3,10,1,one
6,3,10,2,must
6,3,10,3,not
6,3,10,4,expect
6,3,10,5,every
6,3,10,6,thing
6,3,11,0,though
6,3,11,1,I
6,3,11,2,suppose
6,3,11,3,it
6,3,11,4,would
6,3,11,5,be
6,3,11,6,no
6,3,11,7,difficult
6,3,11,8,matter
6,3,11,9,to
6,3,11,10,widen
6,3,11,11,them
6,3,12,0,I
6,3,12,1,shall
6,3,12,2,see
6,3,12,3,how
6,3,12,4,much
6,3,12,5,I
6,3,12,6,am
6,3,12,7,before
6,3,12,8,hand
6,3,12,9,with
6,3,12,10,the
6,3,12,11,world
6,3,12,12,in
6,3,12,13,the
6,3,12,14,spring
6,3,12,15,and
6,3,12,16,we
6,3,12,17,will
6,3,12,18,plan
6,3,12,19,our
6,3,12,20,improvements
6,3,12,21,accordingly
6,3,13,0,""""
6,4,0,0,In
6,4,0,1,the
6,4,0,2,mean
6,4,0,3,time
6,4,0,4,till
6,4,0,5,all
6,4,0,6,these
6,4,0,7,alterations
6,4,0,8,could
6,4,0,9,be
6,4,0,10,made
6,4,0,11,from
6,4,0,12,the
6,4,0,13,savings
6,4,0,14,of
6,4,0,15,an
6,4,0,16,income
6,4,0,17,of
6,4,0,18,five
6,4,0,19,hundred
6,4,0,20,a
6,4,0,21,year
6,4,0,22,by
6,4,0,23,a
6,4,0,24,woman
6,4,0,25,who
6,4,0,26,never
6,4,0,27,saved
6,4,0,28,in
6,4,0,29,her
6,4,0,30,life
6,4,0,31,they
6,4,0,32,were
6,4,0,33,wise
6,4,0,34,enough
6,4,0,35,to
6,4,0,36,be
6,4,0,37,contented
6,4,0,38,with
6,4,0,39,the
6,4,0,40,house
6,4,0,41,as
6,4,0,42,it
6,4,0,43,was
6,4,1,0,and
6,4,1,1,each
6,4,1,2,of
6,4,1,3,them
6,4,1,4,was
6,4,1,5,busy
6,4,1,6,in
6,4,1,7,arranging
6,4,1,8,their
6,4,1,9,particular
6,4,1,10,concerns
6,4,1,11,and
6,4,1,12,endeavoring
6,4,1,13,by
6,4,1,14,placing
6,4,1,15,around
6,4,1,16,them
6,4,1,17,books
6,4,1,18,and
6,4,1,19,other
6,4,1,20,possessions
6,4,1,21,to
6,4,1,22,form
6,4,1,23,themselves
6,4,1,24,a
6,4,1,25,home
6,4,2,0,Marianne
6,4,2,1,s
6,4,2,2,pianoforte
6,4,2,3,was
6,4,2,4,unpacked
6,4,2,5,and
6,4,2,6,properly
6,4,2,7,disposed
6,4,2,8,of
6,4,3,0,and
6,4,3,1,Elinor
6,4,3,2,s
6,4,3,3,drawings
6,4,3,4,were
6,4,3,5,affixed
6,4,3,6,to
6,4,3,7,the
6,4,3,8,walls
6,4,3,9,of
6,4,3,10,their
6,4,3,11,sitting
6,4,3,12,room
6,5,0,0,In
6,5,0,1,such
6,5,0,2,employments
6,5,0,3,as
6,5,0,4,these
6,5,0,5,they
6,5,0,6,were
6,5,0,7,interrupted
6,5,0,8,soon
6,5,0,9,after
6,5,0,10,breakfast
6,5,0,11,the
6,5,0,12,next
6,5,0,13,day
6,5,0,14,by
6,5,0,15,the
6,5,0,16,entrance
6,5,0,17,of
6,5,0,18,their
6,5,0,19,landlord
6,5,0,20,who
6,5,0,21,called
6,5,0,22,to
6,5,0,23,welcome
6,5,0,24,them
6,5,0,25,to
6,5,0,26,Barton
6,5,0,27,and
6,5,0,28,to
6,5,0,29,offer
6,5,0,30,them
6,5,0,31,every
6,5,0,32,accommodation
6,5,0,33,from
6,5,0,34,his
6,5,0,35,own
6,5,0,36,house
6,5,0,37,and
6,5,0,38,garden
6,5,0,39,in
6,5,0,40,which
6,5,0,41,theirs
6,5,0,42,might
6,5,0,43,at
6,5,0,44,present
6,5,0,45,be
6,5,0,46,deficient
6,5,1,0,Sir
6,5,1,1,John
6,5,1,2,Middleton
6,5,1,3,was
6,5,1,4,a
6,5,1,5,good
6,5,1,6,looking
6,5,1,7,man
6,5,1,8,about
6,5,1,9,forty
6,5,2,0,He
6,5,2,1,had
6,5,2,2,formerly
6,5,2,3,visited
6,5,2,4,at
6,5,2,5,Stanhill
6,5,2,6,but
6,5,2,7,it
6,5,2,8,was
6,5,2,9,too
6,5,2,10,long
6,5,2,11,for
6,5,2,12,his
6,5,2,13,young
6,5,2,14,cousins
6,5,2,15,to
6,5,2,16,remember
6,5,2,17,him
6,5,3,0,His
6,5,3,1,countenance
6,5,3,2,was
6,5,3,3,thoroughly
6,5,3,4,good
6,5,3,5,humoured
6,5,4,0,and
6,5,4,1,his
6,5,4,2,manners
6,5,4,3,were
6,5,4,4,as
6,5,4,5,friendly
6,5,4,6,as
6,5,4,7,the
6,5,4,8,style
6,5,4,9,of
6,5,4,10,his
6,5,4,11,letter
6,5,5,0,Their
6,5,5,1,arrival
6,5,5,2,seemed
6,5,5,3,to
6,5,5,4,afford
6,5,5,5,him
6,5,5,6,real
6,5,5,7,satisfaction
6,5,5,8,and
6,5,5,9,their
6,5,5,10,comfort
6,5,5,11,to
6,5,5,12,be
6,5,5,13,an
6,5,5,14,object
6,5,5,15,of
6,5,5,16,real
6,5,5,17,solicitude
6,5,5,18,to
6,5,5,19,him
6,5,6,0,He
6,5,6,1,said
6,5,6,2,much
6,5,6,3,of
6,5,6,4,his
6,5,6,5,earnest
6,5,6,6,desire
6,5,6,7,of
6,5,6,8,their
6,5,6,9,living
6,5,6,10,in
6,5,6,11,the
6,5,6,12,most
6,5,6,13,sociable
6,5,6,14,terms
6,5,6,15,with
6,5,6,16,his
6,5,6,17,family
6,5,6,18,and
6,5,6,19,pressed
6,5,6,20,them
6,5,6,21,so
6,5,6,22,cordially
6,5,6,23,to
6,5,6,24,dine
6,5,6,25,at
6,5,6,26,Barton
6,5,6,27,Park
6,5,6,28,every
6,5,6,29,day
6,5,6,30,till
6,5,6,31,they
6,5,6,32,were
6,5,6,33,better
6,5,6,34,settled
6,5,6,35,at
6,5,6,36,home
6,5,6,37,that
6,5,6,38,though
6,5,6,39,his
6,5,6,40,entreaties
6,5,6,41,were
6,5,6,42,carried
6,5,6,43,to
6,5,6,44,a
6,5,6,45,point
6,5,6,46,of
6,5,6,47,perseverance
6,5,6,48,beyond
6,5,6,49,civility
6,5,6,50,they
6,5,6,51,could
6,5,6,52,not
6,5,6,53,give
6,5,6,54,offence
6,5,7,0,His
6,5,7,1,kindness
6,5,7,2,was
6,5,7,3,not
6,5,7,4,confined
6,5,7,5,to
6,5,7,6,words
6,5,8,0,for
6,5,8,1,within
6,5,8,2,an
6,5,8,3,hour
6,5,8,4,after
6,5,8,5,he
6,5,8,6,left
6,5,8,7,them
6,5,8,8,a
6,5,8,9,large
6,5,8,10,basket
6,5,8,11,full
6,5,8,12,of
6,5,8,13,garden
6,5,8,14,stuff
6,5,8,15,and
6,5,8,16,fruit
6,5,8,17,arrived
6,5,8,18,from
6,5,8,19,the
6,5,8,20,park
6,5,8,21,which
6,5,8,22,was
6,5,8,23,followed
6,5,8,24,before
6,5,8,25,the
6,5,8,26,end
6,5,8,27,of
6,5,8,28,the
6,5,8,29,day
6,5,8,30,by
6,5,8,31,a
6,5,8,32,present
6,5,8,33,of
6,5,8,34,game
6,5,9,0,He
6,5,9,1,insisted
6,5,9,2,moreover
6,5,9,3,on
6,5,9,4,conveying
6,5,9,5,all
6,5,9,6,their
6,5,9,7,letters
6,5,9,8,to
6,5,9,9,and
6,5,9,10,from
6,5,9,11,the
6,5,9,12,post
6,5,9,13,for
6,5,9,14,them
6,5,9,15,and
6,5,9,16,would
6,5,9,17,not
6,5,9,18,be
6,5,9,19,denied
6,5,9,20,the
6,5,9,21,satisfaction
6,5,9,22,of
6,5,9,23,sending
6,5,9,24,them
6,5,9,25,his
6,5,9,26,newspaper
6,5,9,27,every
6,5,9,28,day
6,6,0,0,Lady
6,6,0,1,Middleton
6,6,0,2,had
6,6,0,3,sent
6,6,0,4,a
6,6,0,5,very
6,6,0,6,civil
6,6,0,7,message
6,6,0,8,by
6,6,0,9,him
6,6,0,10,denoting
6,6,0,11,her
6,6,0,12,intention
6,6,0,13,of
6,6,0,14,waiting
6,6,0,15,on
6,6,0,16,Mrs
6,6,1,0,Dashwood
6,6,1,1,as
6,6,1,2,soon
6,6,1,3,as
6,6,1,4,she
6,6,1,5,could
6,6,1,6,be
6,6,1,7,assured
6,6,1,8,that
6,6,1,9,her
6,6,1,10,visit
6,6,1,11,would
6,6,1,12,be
6,6,1,13,no
6,6,1,14,inconvenience
6,6,2,0,and
6,6,2,1,as
6,6,2,2,this
6,6,2,3,message
6,6,2,4,was
6,6,2,5,answered
6,6,2,6,by
6,6,2,7,an
6,6,2,8,invitation
6,6,2,9,equally
6,6,2,10,polite
6,6,2,11,her
6,6,2,12,ladyship
6,6,2,13,was
6,6,2,14,introduced
6,6,2,15,to
6,6,2,16,them
6,6,2,17,the
6,6,2,18,next
6,6,2,19,day
6,7,0,0,They
6,7,0,1,were
6,7,0,2,of
6,7,0,3,course
6,7,0,4,very
6,7,0,5,anxious
6,7,0,6,to
6,7,0,7,see
6,7,0,8,a
6,7,0,9,person
6,7,0,10,on
6,7,0,11,whom
6,7,0,12,so
6,7,0,13,much
6,7,0,14,of
6,7,0,15,their
6,7,0,16,comfort
6,7,0,17,at
6,7,0,18,Barton
6,7,0,19,must
6,7,0,20,depend
6,7,1,0,and
6,7,1,1,the
6,7,1,2,elegance
6,7,1,3,of
6,7,1,4,her
6,7,1,5,appearance
6,7,1,6,was
6,7,1,7,favourable
6,7,1,8,to
6,7,1,9,their
6,7,1,10,wishes
6,7,2,0,Lady
6,7,2,1,Middleton
6,7,2,2,was
6,7,2,3,not
6,7,2,4,more
6,7,2,5,than
6,7,2,6,six
6,7,2,7,or
6,7,2,8,seven
6,7,2,9,and
6,7,2,10,twenty
6,7,3,0,her
6,7,3,1,face
6,7,3,2,was
6,7,3,3,handsome
6,7,3,4,her
6,7,3,5,figure
6,7,3,6,tall
6,7,3,7,and
6,7,3,8,striking
6,7,3,9,and
6,7,3,10,her
6,7,3,11,address
6,7,3,12,graceful
6,7,4,0,Her
6,7,4,1,manners
6,7,4,2,had
6,7,4,3,all
6,7,4,4,the
6,7,4,5,elegance
6,7,4,6,which
6,7,4,7,her
6,7,4,8,husband
6,7,4,9,s
6,7,4,10,wanted
6,7,5,0,But
6,7,5,1,they
6,7,5,2,would
6,7,5,3,have
6,7,5,4,been
6,7,5,5,improved
6,7,5,6,by
6,7,5,7,some
6,7,5,8,share
6,7,5,9,of
6,7,5,10,his
6,7,5,11,frankness
6,7,5,12,and
6,7,5,13,warmth
6,7,6,0,and
6,7,6,1,her
6,7,6,2,visit
6,7,6,3,was
6,7,6,4,long
6,7,6,5,enough
6,7,6,6,to
6,7,6,7,detract
6,7,6,8,something
6,7,6,9,from
6,7,6,10,their
6,7,6,11,first
6,7,6,12,admiration
6,7,6,13,by
6,7,6,14,shewing
6,7,6,15,that
6,7,6,16,though
6,7,6,17,perfectly
6,7,6,18,well
6,7,6,19,bred
6,7,6,20,she
6,7,6,21,was
6,7,6,22,reserved
6,7,6,23,cold
6,7,6,24,and
6,7,6,25,had
6,7,6,26,nothing
6,7,6,27,to
6,7,6,28,say
6,7,6,29,for
6,7,6,30,herself
6,7,6,31,beyond
6,7,6,32,the
6,7,6,33,most
6,7,6,34,common
6,7,6,35,place
6,7,6,36,inquiry
6,7,6,37,or
6,7,6,38,remark
6,8,0,0,Conversation
6,8,0,1,however
6,8,0,2,was
6,8,0,3,not
6,8,0,4,wanted
6,8,0,5,for
6,8,0,6,Sir
6,8,0,7,John
6,8,0,8,was
6,8,0,9,very
6,8,0,10,chatty
6,8,0,11,and
6,8,0,12,Lady
6,8,0,13,Middleton
6,8,0,14,had
6,8,0,15,taken
6,8,0,16,the
6,8,0,17,wise
6,8,0,18,precaution
6,8,0,19,of
6,8,0,20,bringing
6,8,0,21,with
6,8,0,22,her
6,8,0,23,their
6,8,0,24,eldest
6,8,0,25,child
6,8,0,26,a
6,8,0,27,fine
6,8,0,28,little
6,8,0,29,boy
6,8,0,30,about
6,8,0,31,six
6,8,0,32,years
6,8,0,33,old
6,8,0,34,by
6,8,0,35,which
6,8,0,36,means
6,8,0,37,there
6,8,0,38,was
6,8,0,39,one
6,8,0,40,subject
6,8,0,41,always
6,8,0,42,to
6,8,0,43,be
6,8,0,44,recurred
6,8,0,45,to
6,8,0,46,by
6,8,0,47,the
6,8,0,48,ladies
6,8,0,49,in
6,8,0,50,case
6,8,0,51,of
6,8,0,52,extremity
6,8,0,53,for
6,8,0,54,they
6,8,0,55,had
6,8,0,56,to
6,8,0,57,enquire
6,8,0,58,his
6,8,0,59,name
6,8,0,60,and
6,8,0,61,age
6,8,0,62,admire
6,8,0,63,his
6,8,0,64,beauty
6,8,0,65,and
6,8,0,66,ask
6,8,0,67,him
6,8,0,68,questions
6,8,0,69,which
6,8,0,70,his
6,8,0,71,mother
6,8,0,72,answered
6,8,0,73,for
6,8,0,74,him
6,8,0,75,while
6,8,0,76,he
6,8,0,77,hung
6,8,0,78,about
6,8,0,79,her
6,8,0,80,and
6,8,0,81,held
6,8,0,82,down
6,8,0,83,his
6,8,0,84,head
6,8,0,85,to
6,8,0,86,the
6,8,0,87,great
6,8,0,88,surprise
6,8,0,89,of
6,8,0,90,her
6,8,0,91,ladyship
6,8,0,92,who
6,8,0,93,wondered
6,8,0,94,at
6,8,0,95,his
6,8,0,96,being
6,8,0,97,so
6,8,0,98,shy
6,8,0,99,before
6,8,0,100,company
6,8,0,101,as
6,8,0,102,he
6,8,0,103,could
6,8,0,104,make
6,8,0,105,noise
6,8,0,106,enough
6,8,0,107,at
6,8,0,108,home
6,8,1,0,On
6,8,1,1,every
6,8,1,2,formal
6,8,1,3,visit
6,8,1,4,a
6,8,1,5,child
6,8,1,6,ought
6,8,1,7,to
6,8,1,8,be
6,8,1,9,of
6,8,1,10,the
6,8,1,11,party
6,8,1,12,by
6,8,1,13,way
6,8,1,14,of
6,8,1,15,provision
6,8,1,16,for
6,8,1,17,discourse
6,8,2,0,In
6,8,2,1,the
6,8,2,2,present
6,8,2,3,case
6,8,2,4,it
6,8,2,5,took
6,8,2,6,up
6,8,2,7,ten
6,8,2,8,minutes
6,8,2,9,to
6,8,2,10,determine
6,8,2,11,whether
6,8,2,12,the
6,8,2,13,boy
6,8,2,14,were
6,8,2,15,most
6,8,2,16,like
6,8,2,17,his
6,8,2,18,father
6,8,2,19,or
6,8,2,20,mother
6,8,2,21,and
6,8,2,22,in
6,8,2,23,what
6,8,2,24,particular
6,8,2,25,he
6,8,2,26,resembled
6,8,2,27,either
6,8,2,28,for
6,8,2,29,of
6,8,2,30,course
6,8,2,31,every
6,8,2,32,body
6,8,2,33,differed
6,8,2,34,and
6,8,2,35,every
6,8,2,36,body
6,8,2,37,was
6,8,2,38,astonished
6,8,2,39,at
6,8,2,40,the
6,8,2,41,opinion
6,8,2,42,of
6,8,2,43,the
6,8,2,44,others
6,9,0,0,An
6,9,0,1,opportunity
6,9,0,2,was
6,9,0,3,soon
6,9,0,4,to
6,9,0,5,be
6,9,0,6,given
6,9,0,7,to
6,9,0,8,the
6,9,0,9,Dashwoods
6,9,0,10,of
6,9,0,11,debating
6,9,0,12,on
6,9,0,13,the
6,9,0,14,rest
6,9,0,15,of
6,9,0,16,the
6,9,0,17,children
6,9,0,18,as
6,9,0,19,Sir
6,9,0,20,John
6,9,0,21,would
6,9,0,22,not
6,9,0,23,leave
6,9,0,24,the
6,9,0,25,house
6,9,0,26,without
6,9,0,27,securing
6,9,0,28,their
6,9,0,29,promise
6,9,0,30,of
6,9,0,31,dining
6,9,0,32,at
6,9,0,33,the
6,9,0,34,park
6,9,0,35,the
6,9,0,36,next
6,9,0,37,day
7,0,0,0,Barton
7,0,0,1,Park
7,0,0,2,was
7,0,0,3,about
7,0,0,4,half
7,0,0,5,a
7,0,0,6,mile
7,0,0,7,from
7,0,0,8,the
7,0,0,9,cottage
7,0,1,0,The
7,0,1,1,ladies
7,0,1,2,had
7,0,1,3,passed
7,0,1,4,near
7,0,1,5,it
7,0,1,6,in
7,0,1,7,their
7,0,1,8,way
7,0,1,9,along
7,0,1,10,the
7,0,1,11,valley
7,0,1,12,but
7,0,1,13,it
7,0,1,14,was
7,0,1,15,screened
7,0,1,16,from
7,0,1,17,their
7,0,1,18,view
7,0,1,19,at
7,0,1,20,home
7,0,1,21,by
7,0,1,22,the
7,0,1,23,projection
7,0,1,24,of
7,0,1,25,a
7,0,1,26,hill
7,0,2,0,The
7,0,2,1,house
7,0,2,2,was
7,0,2,3,large
7,0,2,4,and
7,0,2,5,handsome
7,0,3,0,and
7,0,3,1,the
7,0,3,2,Middletons
7,0,3,3,lived
7,0,3,4,in
7,0,3,5,a
7,0,3,6,style
7,0,3,7,of
7,0,3,8,equal
7,0,3,9,hospitality
7,0,3,10,and
7,0,3,11,elegance
7,0,4,0,The
7,0,4,1,former
7,0,4,2,was
7,0,4,3,for
7,0,4,4,Sir
7,0,4,5,John
7,0,4,6,s
7,0,4,7,gratification
7,0,4,8,the
7,0,4,9,latter
7,0,4,10,for
7,0,4,11,that
7,0,4,12,of
7,0,4,13,his
7,0,4,14,lady
7,0,5,0,They
7,0,5,1,were
7,0,5,2,scarcely
7,0,5,3,ever
7,0,5,4,without
7,0,5,5,some
7,0,5,6,friends
7,0,5,7,staying
7,0,5,8,with
7,0,5,9,them
7,0,5,10,in
7,0,5,11,the
7,0,5,12,house
7,0,5,13,and
7,0,5,14,they
7,0,5,15,kept
7,0,5,16,more
7,0,5,17,company
7,0,5,18,of
7,0,5,19,every
7,0,5,20,kind
7,0,5,21,than
7,0,5,22,any
7,0,5,23,other
7,0,5,24,family
7,0,5,25,in
7,0,5,26,the
7,0,5,27,neighbourhood
7,0,6,0,It
7,0,6,1,was
7,0,6,2,necessary
7,0,6,3,to
7,0,6,4,the
7,0,6,5,happiness
7,0,6,6,of
7,0,6,7,both
7,0,7,0,for
7,0,7,1,however
7,0,7,2,dissimilar
7,0,7,3,in
7,0,7,4,temper
7,0,7,5,and
7,0,7,6,outward
7,0,7,7,behaviour
7,0,7,8,they
7,0,7,9,strongly
7,0,7,10,resembled
7,0,7,11,each
7,0,7,12,other
7,0,7,13,in
7,0,7,14,that
7,0,7,15,total
7,0,7,16,want
7,0,7,17,of
7,0,7,18,talent
7,0,7,19,and
7,0,7,20,taste
7,0,7,21,which
7,0,7,22,confined
7,0,7,23,their
7,0,7,24,employments
7,0,7,25,unconnected
7,0,7,26,with
7,0,7,27,such
7,0,7,28,as
7,0,7,29,society
7,0,7,30,produced
7,0,7,31,within
7,0,7,32,a
7,0,7,33,very
7,0,7,34,narrow
7,0,7,35,compass
7,0,8,0,Sir
7,0,8,1,John
7,0,8,2,was
7,0,8,3,a
7,0,8,4,sportsman
7,0,8,5,Lady
7,0,8,6,Middleton
7,0,8,7,a
7,0,8,8,mother
7,0,9,0,He
7,0,9,1,hunted
7,0,9,2,and
7,0,9,3,shot
7,0,9,4,and
7,0,9,5,she
7,0,9,6,humoured
7,0,9,7,her
7,0,9,8,children
7,0,10,0,and
7,0,10,1,these
7,0,10,2,were
7,0,10,3,their
7,0,10,4,only
7,0,10,5,resources
7,0,11,0,Lady
7,0,11,1,Middleton
7,0,11,2,had
7,0,11,3,the
7,0,11,4,advantage
7,0,11,5,of
7,0,11,6,being
7,0,11,7,able
7,0,11,8,to
7,0,11,9,spoil
7,0,11,10,her
7,0,11,11,children
7,0,11,12,all
7,0,11,13,the
7,0,11,14,year
7,0,11,15,round
7,0,11,16,while
7,0,11,17,Sir
7,0,11,18,John
7,0,11,19,s
7,0,11,20,independent
7,0,11,21,employments
7,0,11,22,were
7,0,11,23,in
7,0,11,24,existence
7,0,11,25,only
7,0,11,26,half
7,0,11,27,the
7,0,11,28,time
7,0,12,0,Continual
7,0,12,1,engagements
7,0,12,2,at
7,0,12,3,home
7,0,12,4,and
7,0,12,5,abroad
7,0,12,6,however
7,0,12,7,supplied
7,0,12,8,all
7,0,12,9,the
7,0,12,10,deficiencies
7,0,12,11,of
7,0,12,12,nature
7,0,12,13,and
7,0,12,14,education
7,0,13,0,supported
7,0,13,1,the
7,0,13,2,good
7,0,13,3,spirits
7,0,13,4,of
7,0,13,5,Sir
7,0,13,6,John
7,0,13,7,and
7,0,13,8,gave
7,0,13,9,exercise
7,0,13,10,to
7,0,13,11,the
7,0,13,12,good
7,0,13,13,breeding
7,0,13,14,of
7,0,13,15,his
7,0,13,16,wife
7,1,0,0,Lady
7,1,0,1,Middleton
7,1,0,2,piqued
7,1,0,3,herself
7,1,0,4,upon
7,1,0,5,the
7,1,0,6,elegance
7,1,0,7,of
7,1,0,8,her
7,1,0,9,table
7,1,0,10,and
7,1,0,11,of
7,1,0,12,all
7,1,0,13,her
7,1,0,14,domestic
7,1,0,15,arrangements
7,1,1,0,and
7,1,1,1,from
7,1,1,2,this
7,1,1,3,kind
7,1,1,4,of
7,1,1,5,vanity
7,1,1,6,was
7,1,1,7,her
7,1,1,8,greatest
7,1,1,9,enjoyment
7,1,1,10,in
7,1,1,11,any
7,1,1,12,of
7,1,1,13,their
7,1,1,14,parties
7,1,2,0,But
7,1,2,1,Sir
7,1,2,2,John
7,1,2,3,s
7,1,2,4,satisfaction
7,1,2,5,in
7,1,2,6,society
7,1,2,7,was
7,1,2,8,much
7,1,2,9,more
7,1,2,10,real
7,1,3,0,he
7,1,3,1,delighted
7,1,3,2,in
7,1,3,3,collecting
7,1,3,4,about
7,1,3,5,him
7,1,3,6,more
7,1,3,7,young
7,1,3,8,people
7,1,3,9,than
7,1,3,10,his
7,1,3,11,house
7,1,3,12,would
7,1,3,13,hold
7,1,3,14,and
7,1,3,15,the
7,1,3,16,noisier
7,1,3,17,they
7,1,3,18,were
7,1,3,19,the
7,1,3,20,better
7,1,3,21,was
7,1,3,22,he
7,1,3,23,pleased
7,1,4,0,He
7,1,4,1,was
7,1,4,2,a
7,1,4,3,blessing
7,1,4,4,to
7,1,4,5,all
7,1,4,6,the
7,1,4,7,juvenile
7,1,4,8,part
7,1,4,9,of
7,1,4,10,the
7,1,4,11,neighbourhood
7,1,4,12,for
7,1,4,13,in
7,1,4,14,summer
7,1,4,15,he
7,1,4,16,was
7,1,4,17,for
7,1,4,18,ever
7,1,4,19,forming
7,1,4,20,parties
7,1,4,21,to
7,1,4,22,eat
7,1,4,23,cold
7,1,4,24,ham
7,1,4,25,and
7,1,4,26,chicken
7,1,4,27,out
7,1,4,28,of
7,1,4,29,doors
7,1,4,30,and
7,1,4,31,in
7,1,4,32,winter
7,1,4,33,his
7,1,4,34,private
7,1,4,35,balls
7,1,4,36,were
7,1,4,37,numerous
7,1,4,38,enough
7,1,4,39,for
7,1,4,40,any
7,1,4,41,young
7,1,4,42,lady
7,1,4,43,who
7,1,4,44,was
7,1,4,45,not
7,1,4,46,suffering
7,1,4,47,under
7,1,4,48,the
7,1,4,49,unsatiable
7,1,4,50,appetite
7,1,4,51,of
7,1,4,52,fifteen
7,2,0,0,The
7,2,0,1,arrival
